trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
1520,NA,NA,NA,NA,NA,NA,0.066,NA
1521,NA,NA,NA,NA,NA,NA,0.066,NA
1522,NA,NA,NA,NA,NA,NA,0.066,NA
1523,NA,NA,NA,NA,NA,NA,0.066,NA
1524,NA,NA,NA,NA,NA,NA,0.066,NA
1525,NA,NA,NA,NA,NA,NA,0.066,NA
1526,NA,NA,NA,NA,NA,NA,0.066,NA
1527,NA,NA,NA,NA,NA,NA,0.066,NA
1528,NA,NA,NA,NA,NA,NA,0.066,NA
1529,NA,NA,NA,NA,NA,NA,0.066,NA
1530,NA,NA,NA,NA,NA,NA,0.066,NA
1531,NA,NA,NA,NA,NA,NA,0.066,NA
1532,NA,NA,NA,NA,NA,NA,0.066,NA
1533,NA,NA,NA,NA,NA,NA,0.066,NA
1534,NA,NA,NA,NA,NA,NA,0.066,NA
1535,NA,NA,NA,NA,NA,NA,0.066,NA
1536,NA,NA,NA,NA,NA,NA,0.066,NA
1537,NA,NA,NA,NA,NA,NA,0.066,NA
1538,NA,NA,NA,NA,NA,NA,0.066,NA
1539,NA,NA,NA,NA,NA,NA,0.066,NA
1540,NA,NA,NA,NA,NA,NA,0.066,NA
1541,NA,NA,NA,NA,NA,NA,0.066,NA
1542,NA,NA,NA,NA,NA,NA,0.066,NA
1543,NA,NA,NA,NA,NA,NA,0.066,NA
1544,NA,NA,NA,NA,NA,NA,0.066,NA
1545,NA,NA,NA,NA,NA,NA,0.066,NA
1546,NA,NA,NA,NA,NA,NA,0.066,NA
1547,NA,NA,NA,NA,NA,NA,0.066,NA
1548,NA,NA,NA,NA,NA,NA,0.066,NA
1549,NA,NA,NA,NA,NA,NA,0.066,NA
1550,NA,NA,NA,NA,NA,NA,0.066,NA
1551,NA,NA,NA,NA,NA,NA,0.066,NA
1552,NA,NA,NA,NA,NA,NA,0.066,NA
1553,NA,NA,NA,NA,NA,NA,0.066,NA
1554,NA,NA,NA,NA,NA,NA,0.066,NA
1555,NA,NA,NA,NA,NA,NA,0.066,NA
1556,NA,NA,NA,NA,NA,NA,0.066,NA
1557,NA,NA,NA,NA,NA,NA,0.066,NA
1558,NA,NA,NA,NA,NA,NA,0.066,NA
1559,NA,NA,NA,NA,NA,NA,0.066,NA
1560,NA,NA,NA,NA,NA,NA,0.066,NA
1561,NA,NA,NA,NA,NA,NA,0.066,NA
1562,NA,NA,NA,NA,NA,NA,0.066,NA
1563,NA,NA,NA,NA,NA,NA,0.066,NA
1564,NA,NA,NA,NA,NA,NA,0.066,NA
1565,NA,NA,NA,NA,NA,NA,0.066,NA
1566,NA,NA,NA,NA,NA,NA,0.066,NA
1567,NA,NA,NA,NA,NA,NA,0.066,NA
1568,NA,NA,NA,NA,NA,NA,0.066,NA
1569,NA,NA,NA,NA,NA,NA,0.066,NA
1570,NA,NA,NA,NA,NA,NA,0.066,NA
1571,NA,NA,NA,NA,NA,NA,0.066,NA
1572,NA,NA,NA,NA,NA,NA,0.066,NA
1573,NA,NA,NA,NA,NA,NA,0.066,NA
1574,NA,NA,NA,NA,NA,NA,0.066,NA
1575,NA,NA,NA,NA,NA,NA,0.066,NA
1576,NA,NA,NA,NA,NA,NA,0.066,NA
1577,NA,NA,NA,NA,NA,NA,0.066,NA
1578,NA,NA,NA,NA,NA,NA,0.066,NA
1579,NA,NA,NA,NA,NA,NA,0.066,NA
1580,NA,NA,NA,NA,NA,NA,0.066,NA
1581,NA,NA,NA,NA,NA,NA,0.066,NA
1582,NA,NA,NA,NA,NA,NA,0.066,NA
1583,NA,NA,NA,NA,NA,NA,0.066,NA
1584,NA,NA,NA,NA,NA,NA,0.066,NA
1585,NA,NA,NA,NA,NA,NA,0.066,NA
1586,NA,NA,NA,NA,NA,NA,0.066,NA
1587,NA,NA,NA,NA,NA,NA,0.066,NA
1588,NA,NA,NA,NA,NA,NA,0.066,NA
1589,NA,NA,NA,NA,NA,NA,0.066,NA
1590,NA,NA,NA,NA,NA,NA,0.066,NA
1591,NA,NA,NA,NA,NA,NA,0.066,NA
1592,NA,NA,NA,NA,NA,NA,0.066,NA
1593,NA,NA,NA,NA,NA,NA,0.066,NA
1594,NA,NA,NA,NA,NA,NA,0.066,NA
1595,NA,NA,NA,NA,NA,NA,0.066,NA
1596,NA,NA,NA,NA,NA,NA,0.066,NA
1597,NA,NA,NA,NA,NA,NA,0.066,NA
1598,NA,NA,NA,NA,NA,NA,0.066,NA
1599,NA,NA,NA,NA,NA,NA,0.066,NA
1600,NA,NA,NA,NA,NA,NA,0.066,NA
1601,NA,NA,NA,NA,NA,NA,0.066,NA
1602,NA,NA,NA,NA,NA,NA,0.066,NA
1603,NA,NA,NA,NA,NA,NA,0.066,NA
1604,NA,NA,NA,NA,NA,NA,0.066,NA
1605,NA,NA,NA,NA,NA,NA,0.066,NA
1606,NA,NA,NA,NA,NA,NA,0.066,NA
1607,NA,NA,NA,NA,NA,NA,0.066,NA
1608,NA,NA,NA,NA,NA,NA,0.066,NA
1609,NA,NA,NA,NA,NA,NA,0.066,NA
1610,NA,NA,NA,NA,NA,NA,0.066,NA
1611,NA,NA,NA,NA,NA,NA,0.066,NA
1612,NA,NA,NA,NA,NA,NA,0.066,NA
1613,NA,NA,NA,NA,NA,NA,0.066,NA
1614,NA,NA,NA,NA,NA,NA,0.066,NA
1615,NA,NA,NA,NA,NA,NA,0.066,NA
1616,NA,NA,NA,NA,NA,NA,0.066,NA
1617,NA,NA,NA,NA,NA,NA,0.066,NA
1618,NA,NA,NA,NA,NA,NA,0.066,NA
1619,NA,NA,NA,NA,NA,NA,0.066,NA
1620,NA,NA,NA,NA,NA,NA,0.066,NA
1621,NA,NA,NA,NA,NA,NA,0.066,NA
1622,NA,NA,NA,NA,NA,NA,0.066,NA
1623,NA,NA,NA,NA,NA,NA,0.066,NA
1624,NA,NA,NA,NA,NA,NA,0.066,NA
1625,NA,NA,NA,NA,NA,NA,0.066,NA
1626,NA,NA,NA,NA,NA,NA,0.066,NA
1627,NA,NA,NA,NA,NA,NA,0.066,NA
1628,NA,NA,NA,NA,NA,NA,0.066,NA
1629,NA,NA,NA,NA,NA,NA,0.066,NA
1630,NA,NA,NA,NA,NA,NA,0.066,NA
1631,NA,NA,NA,NA,NA,NA,0.066,NA
1632,NA,NA,NA,NA,NA,NA,0.066,NA
1633,NA,NA,NA,NA,NA,NA,0.066,NA
1634,NA,NA,NA,NA,NA,NA,0.066,NA
1635,NA,NA,NA,NA,NA,NA,0.066,NA
1636,NA,NA,NA,NA,NA,NA,0.066,NA
1637,NA,NA,NA,NA,NA,NA,0.066,NA
1638,NA,NA,NA,NA,NA,NA,0.066,NA
1639,NA,NA,NA,NA,NA,NA,0.066,NA
1640,NA,NA,NA,NA,NA,NA,0.066,NA
1641,NA,NA,NA,NA,NA,NA,0.066,NA
1642,NA,NA,NA,NA,NA,NA,0.066,NA
1643,NA,NA,NA,NA,NA,NA,0.066,NA
1644,NA,NA,NA,NA,NA,NA,0.066,NA
1645,NA,NA,NA,NA,NA,NA,0.066,NA
1646,NA,NA,NA,NA,NA,NA,0.066,NA
1647,NA,NA,NA,NA,NA,NA,0.066,NA
1648,NA,NA,NA,NA,NA,NA,0.066,NA
1649,NA,NA,NA,NA,NA,NA,0.066,NA
1650,NA,NA,NA,NA,NA,NA,0.066,NA
1651,NA,NA,NA,NA,NA,NA,0.066,NA
1652,NA,NA,NA,NA,NA,NA,0.066,NA
1653,NA,NA,NA,NA,NA,NA,0.066,NA
1654,NA,NA,NA,NA,NA,NA,0.066,NA
1655,NA,NA,NA,NA,NA,NA,0.066,NA
1656,NA,NA,NA,NA,NA,NA,0.066,NA
1657,NA,NA,NA,NA,NA,NA,0.066,NA
1658,NA,NA,NA,NA,NA,NA,0.066,NA
1659,NA,NA,NA,NA,NA,NA,0.066,NA
1660,NA,NA,NA,NA,NA,NA,0.066,NA
1661,NA,NA,NA,NA,NA,NA,0.066,NA
1662,NA,NA,NA,NA,NA,NA,0.066,NA
1663,NA,NA,NA,NA,NA,NA,0.066,NA
1664,NA,NA,NA,NA,NA,NA,0.066,NA
1665,NA,NA,NA,NA,NA,NA,0.066,NA
1666,NA,NA,NA,NA,NA,NA,0.066,NA
1667,NA,NA,NA,NA,NA,NA,0.066,NA
1668,NA,NA,NA,NA,NA,NA,0.066,NA
1669,NA,NA,NA,NA,NA,NA,0.066,NA
1670,NA,NA,NA,NA,NA,NA,0.066,NA
1671,NA,NA,NA,NA,NA,NA,0.066,NA
1672,NA,NA,NA,NA,NA,NA,0.066,NA
1673,NA,NA,NA,NA,NA,NA,0.066,NA
1674,NA,NA,NA,NA,NA,NA,0.066,NA
1675,NA,NA,NA,NA,NA,NA,0.066,NA
1676,NA,NA,NA,NA,NA,NA,0.066,NA
1677,NA,NA,NA,NA,NA,NA,0.066,NA
1678,NA,NA,NA,NA,NA,NA,0.066,NA
1679,NA,NA,NA,NA,NA,NA,0.066,NA
1680,NA,NA,NA,NA,NA,NA,0.066,NA
1681,NA,NA,NA,NA,NA,NA,0.066,NA
1682,NA,NA,NA,NA,NA,NA,0.066,NA
1683,NA,NA,NA,NA,NA,NA,0.066,NA
1684,NA,NA,NA,NA,NA,NA,0.066,NA
1685,NA,NA,NA,NA,NA,NA,0.066,NA
1686,NA,NA,NA,NA,NA,NA,0.066,NA
1687,NA,NA,NA,NA,NA,NA,0.066,NA
1688,NA,NA,NA,NA,NA,NA,0.066,NA
1689,NA,NA,NA,NA,NA,NA,0.066,NA
1690,NA,NA,NA,NA,NA,NA,0.066,NA
1691,NA,NA,NA,NA,NA,NA,0.066,NA
1692,NA,NA,NA,NA,NA,NA,0.066,NA
1693,NA,NA,NA,NA,NA,NA,0.066,NA
1694,NA,NA,NA,NA,NA,NA,0.066,NA
1695,NA,NA,NA,NA,NA,NA,0.066,NA
1696,NA,NA,NA,NA,NA,NA,0.066,NA
1697,NA,NA,NA,NA,NA,NA,0.066,NA
1698,NA,NA,NA,NA,NA,NA,0.066,NA
1699,NA,NA,NA,NA,NA,NA,0.066,NA
1700,NA,NA,NA,NA,NA,NA,0.066,NA
1701,NA,NA,NA,NA,NA,NA,0.066,NA
1702,NA,NA,NA,NA,NA,NA,0.066,NA
1703,NA,NA,NA,NA,NA,NA,0.066,NA
1704,NA,NA,NA,NA,NA,NA,0.066,NA
1705,NA,NA,NA,NA,NA,NA,0.066,NA
1706,NA,NA,NA,NA,NA,NA,0.066,NA
1707,NA,NA,NA,NA,NA,NA,0.066,NA
1708,NA,NA,NA,NA,NA,NA,0.066,NA
1709,NA,NA,NA,NA,NA,NA,0.066,NA
1710,NA,NA,NA,NA,NA,NA,0.066,NA
1711,NA,NA,NA,NA,NA,NA,0.066,NA
1712,NA,NA,NA,NA,NA,NA,0.066,NA
1713,NA,NA,NA,NA,NA,NA,0.066,NA
1714,NA,NA,NA,NA,NA,NA,0.066,NA
1715,NA,NA,NA,NA,NA,NA,0.066,NA
1716,NA,NA,NA,NA,NA,NA,0.066,NA
1717,NA,NA,NA,NA,NA,NA,0.066,NA
1718,NA,NA,NA,NA,NA,NA,0.066,NA
1719,NA,NA,NA,NA,NA,NA,0.066,NA
1720,NA,NA,NA,NA,NA,NA,0.066,NA
1721,NA,NA,NA,NA,NA,NA,0.066,NA
1722,NA,NA,NA,NA,NA,NA,0.066,NA
1723,NA,NA,NA,NA,NA,NA,0.066,NA
1724,NA,NA,NA,NA,NA,NA,0.066,NA
1725,NA,NA,NA,NA,NA,NA,0.066,NA
1726,NA,NA,NA,NA,NA,NA,0.066,NA
1727,NA,NA,NA,NA,NA,NA,0.066,NA
1728,NA,NA,NA,NA,NA,NA,0.066,NA
1729,NA,NA,NA,NA,NA,NA,0.066,NA
1730,NA,NA,NA,NA,NA,NA,0.066,NA
1731,NA,NA,NA,NA,NA,NA,0.066,NA
1732,NA,NA,NA,NA,NA,NA,0.066,NA
1733,NA,NA,NA,NA,NA,NA,0.066,NA
1734,NA,NA,NA,NA,NA,NA,0.066,NA
1735,NA,NA,NA,NA,NA,NA,0.066,NA
1736,NA,NA,NA,NA,NA,NA,0.066,NA
1737,NA,NA,NA,NA,NA,NA,0.066,NA
1738,NA,NA,NA,NA,NA,NA,0.066,NA
1739,NA,NA,NA,NA,NA,NA,0.066,NA
1740,NA,NA,NA,NA,NA,NA,0.066,NA
1741,NA,NA,NA,NA,NA,NA,0.066,NA
1742,NA,NA,NA,NA,NA,NA,0.066,NA
1743,NA,NA,NA,NA,NA,NA,0.066,NA
1744,NA,NA,NA,NA,NA,NA,0.066,NA
1745,NA,NA,NA,NA,NA,NA,0.066,NA
1746,NA,NA,NA,NA,NA,NA,0.066,NA
1747,NA,NA,NA,NA,NA,NA,0.066,NA
1748,NA,NA,NA,NA,NA,NA,0.066,NA
1749,NA,NA,NA,NA,NA,NA,0.066,NA
1750,NA,NA,NA,NA,NA,NA,0.066,NA
1751,NA,NA,NA,NA,NA,NA,0.066,NA
1752,NA,NA,NA,NA,NA,NA,0.066,NA
1753,NA,NA,NA,NA,NA,NA,0.066,NA
1754,NA,NA,NA,NA,NA,NA,0.066,NA
1755,NA,NA,NA,NA,NA,NA,0.066,NA
1756,NA,NA,NA,NA,NA,NA,0.066,NA
1757,NA,NA,NA,NA,NA,NA,0.066,NA
1758,NA,NA,NA,NA,NA,NA,0.066,NA
1759,NA,NA,NA,NA,NA,NA,0.066,NA
1760,NA,NA,NA,NA,NA,NA,0.066,NA
1761,NA,NA,NA,NA,NA,NA,0.066,NA
1762,NA,NA,NA,NA,NA,NA,0.066,NA
1763,NA,NA,NA,NA,NA,NA,0.066,NA
1764,NA,NA,NA,NA,NA,NA,0.066,NA
1765,NA,NA,NA,NA,NA,NA,0.066,NA
1766,NA,NA,NA,NA,NA,NA,0.066,NA
1767,NA,NA,NA,NA,NA,NA,0.066,NA
1768,NA,NA,NA,NA,NA,NA,0.066,NA
1769,NA,NA,NA,NA,NA,NA,0.066,NA
1770,NA,NA,NA,NA,NA,NA,0.066,NA
1771,NA,NA,NA,NA,NA,NA,0.066,NA
1772,NA,NA,NA,NA,NA,NA,0.066,NA
1773,NA,NA,NA,NA,NA,NA,0.066,NA
1774,NA,NA,NA,NA,NA,NA,0.066,NA
1775,NA,NA,NA,NA,NA,NA,0.066,NA
1776,NA,NA,NA,NA,NA,NA,0.066,NA
1777,NA,NA,NA,NA,NA,NA,0.066,NA
1778,NA,NA,NA,NA,NA,NA,0.066,NA
1779,NA,NA,NA,NA,NA,NA,0.066,NA
1780,NA,NA,NA,NA,NA,NA,0.066,NA
1781,NA,NA,NA,NA,NA,NA,0.066,NA
1782,NA,NA,NA,NA,NA,NA,0.066,NA
1783,NA,NA,NA,NA,NA,NA,0.066,NA
1784,NA,NA,NA,NA,NA,NA,0.066,NA
1785,NA,NA,NA,NA,NA,NA,0.066,NA
1786,NA,NA,NA,NA,NA,NA,0.066,NA
1787,NA,NA,NA,NA,NA,NA,0.066,NA
1788,NA,NA,NA,NA,NA,NA,0.066,NA
1789,NA,NA,NA,NA,NA,NA,0.066,NA
1790,NA,NA,NA,NA,NA,NA,0.066,NA
1791,NA,NA,NA,NA,NA,NA,0.066,NA
1792,NA,NA,NA,NA,NA,NA,0.066,NA
1793,NA,NA,NA,NA,NA,NA,0.066,NA
1794,NA,NA,NA,NA,NA,NA,0.066,NA
1795,NA,NA,NA,NA,NA,NA,0.066,NA
1796,NA,NA,NA,NA,NA,NA,0.066,NA
1797,NA,NA,NA,NA,NA,NA,0.066,NA
1798,NA,NA,NA,NA,NA,NA,0.066,NA
1799,NA,NA,NA,NA,NA,NA,0.066,NA
1800,NA,NA,NA,NA,NA,NA,0.066,NA
1801,NA,NA,NA,NA,NA,NA,0.066,NA
1802,NA,NA,NA,NA,NA,NA,0.066,NA
1803,NA,NA,NA,NA,NA,NA,0.066,NA
1804,NA,NA,NA,NA,NA,NA,0.066,NA
1805,NA,NA,NA,NA,NA,NA,0.066,NA
1806,NA,NA,NA,NA,NA,NA,0.066,NA
1807,NA,NA,NA,NA,NA,NA,0.066,NA
1808,NA,NA,NA,NA,NA,NA,0.066,NA
1809,NA,NA,NA,NA,NA,NA,0.066,NA
1810,NA,NA,NA,NA,NA,NA,0.066,NA
1811,NA,NA,NA,NA,NA,NA,0.066,NA
1812,NA,NA,NA,NA,NA,NA,0.066,NA
1813,NA,NA,NA,NA,NA,NA,0.066,NA
1814,NA,NA,NA,NA,NA,NA,0.066,NA
1815,NA,NA,NA,NA,NA,NA,0.066,NA
1816,NA,NA,NA,NA,NA,NA,0.066,NA
1817,NA,NA,NA,NA,NA,NA,0.066,NA
1818,NA,NA,NA,NA,NA,NA,0.066,NA
1819,NA,NA,NA,NA,NA,NA,0.066,NA
1820,NA,NA,NA,NA,NA,NA,0.066,NA
1821,NA,NA,NA,NA,NA,NA,0.066,NA
1822,NA,NA,NA,NA,NA,NA,0.066,NA
1823,NA,NA,NA,NA,NA,NA,0.066,NA
1824,NA,NA,NA,NA,NA,NA,0.066,NA
1825,NA,NA,NA,NA,NA,NA,0.066,NA
1826,NA,NA,NA,NA,NA,NA,0.066,NA
1827,NA,NA,NA,NA,NA,NA,0.066,NA
1828,NA,NA,NA,NA,NA,NA,0.066,NA
1829,NA,NA,NA,NA,NA,NA,0.066,NA
1830,NA,NA,NA,NA,NA,NA,0.066,NA
1831,NA,NA,NA,NA,NA,NA,0.066,NA
1832,NA,NA,NA,NA,NA,NA,0.066,NA
1833,NA,NA,NA,NA,NA,NA,0.066,NA
1834,NA,NA,NA,NA,NA,NA,0.066,NA
1835,NA,NA,NA,NA,NA,NA,0.066,NA
1836,NA,NA,NA,NA,NA,NA,0.066,NA
1837,NA,NA,NA,NA,NA,NA,0.066,NA
1838,NA,NA,NA,NA,NA,NA,0.066,NA
1839,NA,NA,NA,NA,NA,NA,0.066,NA
1840,NA,NA,NA,NA,NA,NA,0.066,NA
1841,NA,NA,NA,NA,NA,NA,0.066,NA
1842,NA,NA,NA,NA,NA,NA,0.066,NA
1843,NA,NA,NA,NA,NA,NA,0.066,NA
1844,NA,NA,NA,NA,NA,NA,0.066,NA
1845,NA,NA,NA,NA,NA,NA,0.066,NA
1846,NA,NA,NA,NA,NA,NA,0.066,NA
1847,NA,NA,NA,NA,NA,NA,0.066,NA
1848,NA,NA,NA,NA,NA,NA,0.066,NA
1849,NA,NA,NA,NA,NA,NA,0.066,NA
1850,NA,NA,NA,NA,NA,NA,0.066,NA
1851,NA,NA,NA,NA,NA,NA,0.066,NA
1852,NA,NA,NA,NA,NA,NA,0.066,NA
1853,NA,NA,NA,NA,NA,NA,0.066,NA
1854,NA,NA,NA,NA,NA,NA,0.066,NA
1855,NA,NA,NA,NA,NA,NA,0.066,NA
1856,NA,NA,NA,NA,NA,NA,0.066,NA
1857,NA,NA,NA,NA,NA,NA,0.066,NA
1858,NA,NA,NA,NA,NA,NA,0.066,NA
1859,NA,NA,NA,NA,NA,NA,0.066,NA
1860,NA,NA,NA,NA,NA,NA,0.066,NA
1861,NA,NA,NA,NA,NA,NA,0.066,NA
1862,NA,NA,NA,NA,NA,NA,0.066,NA
1863,NA,NA,NA,NA,NA,NA,0.066,NA
1864,NA,NA,NA,NA,NA,NA,0.066,NA
1865,NA,NA,NA,NA,NA,NA,0.066,NA
1866,NA,NA,NA,NA,NA,NA,0.066,NA
1867,NA,NA,NA,NA,NA,NA,0.066,NA
1868,NA,NA,NA,NA,NA,NA,0.066,NA
1869,NA,NA,NA,NA,NA,NA,0.066,NA
1870,NA,NA,NA,NA,NA,NA,0.066,NA
1871,NA,NA,NA,NA,NA,NA,0.066,NA
1872,NA,NA,NA,NA,NA,NA,0.066,NA
1873,NA,NA,NA,NA,NA,NA,0.066,NA
1874,NA,NA,NA,NA,NA,NA,0.066,NA
1875,NA,NA,NA,NA,NA,NA,0.066,NA
1876,NA,NA,NA,NA,NA,NA,0.066,NA
1877,NA,NA,NA,NA,NA,NA,0.066,NA
1878,NA,NA,NA,NA,NA,NA,0.066,NA
1879,NA,NA,NA,NA,NA,NA,0.066,NA
1880,NA,NA,NA,NA,NA,NA,0.066,NA
1881,NA,NA,NA,NA,NA,NA,0.066,NA
1882,NA,NA,NA,NA,NA,NA,0.066,NA
1883,NA,NA,NA,NA,NA,NA,0.066,NA
1884,NA,NA,NA,NA,NA,NA,0.066,NA
1885,NA,NA,NA,NA,NA,NA,0.066,NA
1886,NA,NA,NA,NA,NA,NA,0.066,NA
1887,NA,NA,NA,NA,NA,NA,0.066,NA
1888,NA,NA,NA,NA,NA,NA,0.066,NA
1889,NA,NA,NA,NA,NA,NA,0.066,NA
1890,NA,NA,NA,NA,NA,NA,0.066,NA
1891,NA,NA,NA,NA,NA,NA,0.066,NA
1892,NA,NA,NA,NA,NA,NA,0.066,NA
1893,NA,NA,NA,NA,NA,NA,0.066,NA
1894,NA,NA,NA,NA,NA,NA,0.066,NA
1895,NA,NA,NA,NA,NA,NA,0.066,NA
1896,NA,NA,NA,NA,NA,NA,0.066,NA
1897,NA,NA,NA,NA,NA,NA,0.066,NA
1898,NA,NA,NA,NA,NA,NA,0.066,NA
1899,NA,NA,NA,NA,NA,NA,0.066,NA
1900,NA,NA,NA,NA,NA,NA,0.066,NA
1901,NA,NA,NA,NA,NA,NA,0.066,NA
1902,NA,NA,NA,NA,NA,NA,0.066,NA
1903,NA,NA,NA,NA,NA,NA,0.066,NA
1904,NA,NA,NA,NA,NA,NA,0.066,NA
1905,NA,NA,NA,NA,NA,NA,0.066,NA
1906,NA,NA,NA,NA,NA,NA,0.066,NA
1907,NA,NA,NA,NA,NA,NA,0.066,NA
1908,NA,NA,NA,NA,NA,NA,0.066,NA
1909,NA,NA,NA,NA,NA,NA,0.066,NA
1910,NA,NA,NA,NA,NA,NA,0.066,NA
1911,NA,NA,NA,NA,NA,NA,0.066,NA
1912,NA,NA,NA,NA,NA,NA,0.066,NA
1913,NA,NA,NA,NA,NA,NA,0.066,NA
1914,NA,NA,NA,NA,NA,NA,0.066,NA
1915,NA,NA,NA,NA,NA,NA,0.066,NA
1916,NA,NA,NA,NA,NA,NA,0.066,NA
1917,NA,NA,NA,NA,NA,NA,0.066,NA
1918,NA,NA,NA,NA,NA,NA,0.066,NA
1919,NA,NA,NA,NA,NA,NA,0.066,NA
1920,NA,NA,NA,NA,NA,NA,0.066,NA
1921,NA,NA,NA,NA,NA,NA,0.066,NA
1922,NA,NA,NA,NA,NA,NA,0.066,NA
1923,NA,NA,NA,NA,NA,NA,0.066,NA
1924,NA,NA,NA,NA,NA,NA,0.066,NA
1925,NA,NA,NA,NA,NA,NA,0.066,NA
1926,NA,NA,NA,NA,NA,NA,0.066,NA
1927,NA,NA,NA,NA,NA,NA,0.066,NA
1928,NA,NA,NA,NA,NA,NA,0.066,NA
1929,NA,NA,NA,NA,NA,NA,0.066,NA
1930,NA,NA,NA,NA,NA,NA,0.066,NA
1931,NA,NA,NA,NA,NA,NA,0.066,NA
1932,NA,NA,NA,NA,NA,NA,0.066,NA
1933,NA,NA,NA,NA,NA,NA,0.066,NA
1934,NA,NA,NA,NA,NA,NA,0.066,NA
1935,NA,NA,NA,NA,NA,NA,0.066,NA
1936,NA,NA,NA,NA,NA,NA,0.066,NA
1937,NA,NA,NA,NA,NA,NA,0.066,NA
1938,NA,NA,NA,NA,NA,NA,0.066,NA
1939,NA,NA,NA,NA,NA,NA,0.066,NA
1940,NA,NA,NA,NA,NA,NA,0.066,NA
1941,NA,NA,NA,NA,NA,NA,0.066,NA
1942,NA,NA,NA,NA,NA,NA,0.066,NA
1943,NA,NA,NA,NA,NA,NA,0.066,NA
1944,NA,NA,NA,NA,NA,NA,0.066,NA
1945,NA,NA,NA,NA,NA,NA,0.066,NA
1946,NA,NA,NA,NA,NA,NA,0.066,NA
1947,NA,NA,NA,NA,NA,NA,0.066,NA
1948,NA,NA,NA,NA,NA,NA,0.066,NA
1949,NA,NA,NA,NA,NA,NA,0.066,NA
1950,NA,NA,NA,NA,NA,NA,0.066,NA
1951,NA,NA,NA,NA,NA,NA,0.066,NA
1952,NA,NA,NA,NA,NA,NA,0.066,NA
1953,NA,NA,NA,NA,NA,NA,0.066,NA
1954,NA,NA,NA,NA,NA,NA,0.066,NA
1955,NA,NA,NA,NA,NA,NA,0.066,NA
1956,NA,NA,NA,NA,NA,NA,0.066,NA
1957,NA,NA,NA,NA,NA,NA,0.066,NA
1958,NA,NA,NA,NA,NA,NA,0.066,NA
1959,NA,NA,NA,NA,NA,NA,0.066,NA
1960,NA,NA,NA,NA,NA,NA,0.066,NA
1961,NA,NA,NA,NA,NA,NA,0.066,NA
1962,NA,NA,NA,NA,NA,NA,0.066,NA
1963,NA,NA,NA,NA,NA,NA,0.066,NA
1964,NA,NA,NA,NA,NA,NA,0.066,NA
1965,NA,NA,NA,NA,NA,NA,0.066,NA
1966,NA,NA,NA,NA,NA,NA,0.066,NA
1967,NA,NA,NA,NA,NA,NA,0.066,NA
1968,NA,NA,NA,NA,NA,NA,0.066,NA
1969,NA,NA,NA,NA,NA,NA,0.066,NA
1970,NA,NA,NA,NA,NA,NA,0.066,NA
1971,NA,NA,NA,NA,NA,NA,0.066,NA
1972,NA,NA,NA,NA,NA,NA,0.066,NA
1973,NA,NA,NA,NA,NA,NA,0.066,NA
1974,NA,NA,NA,NA,NA,NA,0.066,NA
1975,NA,NA,NA,NA,NA,NA,0.066,NA
1976,NA,NA,NA,NA,NA,NA,0.066,NA
1977,NA,NA,NA,NA,NA,NA,0.066,NA
1978,NA,NA,NA,NA,NA,NA,0.066,NA
1979,NA,NA,NA,NA,NA,NA,0.066,NA
1980,NA,NA,NA,NA,NA,NA,0.066,NA
1981,NA,NA,NA,NA,NA,NA,0.066,NA
1982,NA,NA,NA,NA,NA,NA,0.066,NA
1983,NA,NA,NA,NA,NA,NA,0.066,NA
1984,NA,NA,NA,NA,NA,NA,0.066,NA
1985,NA,NA,NA,NA,NA,NA,0.066,NA
1986,NA,NA,NA,NA,NA,NA,0.066,NA
1987,NA,NA,NA,NA,NA,NA,0.066,NA
1988,NA,NA,NA,NA,NA,NA,0.066,NA
1989,NA,NA,NA,NA,NA,NA,0.066,NA
1990,NA,NA,NA,NA,NA,NA,0.066,NA
1991,NA,NA,NA,NA,NA,NA,0.066,NA
1992,NA,NA,NA,NA,NA,NA,0.066,NA
1993,NA,NA,NA,NA,NA,NA,0.066,NA
1994,NA,NA,NA,NA,NA,NA,0.066,NA
1995,NA,NA,NA,NA,NA,NA,0.066,NA
1996,NA,NA,NA,NA,NA,NA,0.066,NA
1997,NA,NA,NA,NA,NA,NA,0.066,NA
1998,NA,NA,NA,NA,NA,NA,0.066,NA
1999,NA,NA,NA,NA,NA,NA,0.066,NA
2000,NA,NA,NA,NA,NA,NA,0.066,NA
2001,NA,NA,NA,NA,NA,NA,0.066,NA
2002,NA,NA,NA,NA,NA,NA,0.066,NA
2003,NA,NA,NA,NA,NA,NA,0.066,NA
2004,NA,NA,NA,NA,NA,NA,0.066,NA
2005,NA,NA,NA,NA,NA,NA,0.066,NA
2006,NA,NA,NA,NA,NA,NA,0.066,NA
2007,NA,NA,NA,NA,NA,NA,0.066,NA
2008,NA,NA,NA,NA,NA,NA,0.066,NA
2009,NA,NA,NA,NA,NA,NA,0.066,NA
2010,NA,NA,NA,NA,NA,NA,0.066,NA
2011,NA,NA,NA,NA,NA,NA,0.066,NA
2012,NA,NA,NA,NA,NA,NA,0.066,NA
2013,NA,NA,NA,NA,NA,NA,0.066,NA
2014,NA,NA,NA,NA,NA,NA,0.066,NA
2015,NA,NA,NA,NA,NA,NA,0.066,NA
2016,NA,NA,NA,NA,NA,NA,0.066,NA
2017,NA,NA,NA,NA,NA,NA,0.066,NA
